id,screenName,text,created,isRetweet,retweetCount,type
866856236683337700,ATodoMomento_,.@JuanManSantos aboga por una transición pacífica en Venezuela - https://t.co/GyP2z7ZKyP #ReporteATM,2017-05-23T03:20:06Z,FALSE,5,transition
866830267880755200,7_Magico,"@uguelo VENEZUELA, EN LA EPOCA DE GOMEZ, VIVIO SU EPOCA DE MAYOR TERROR. QUIEN DIRIGIO CON EFICIENCIA LA TRANSICION… https://t.co/DgV8PX3rtI",2017-05-23T01:36:55Z,FALSE,2,transition
866827522473852900,SanchoDiegoo,"Murillo, Otero, Savarino, Machís... Tomando en cuenta que falta Soteldo, Venezuela puede ser un caos en transición… https://t.co/Im7Sgbk32D",2017-05-23T01:26:00Z,FALSE,0,transition
866815424725385200,polis360,Alguien y algunos deben establecer parámetros de la política de la transición porque la raya amarilla está a medio centímetro #Venezuela,2017-05-23T00:37:56Z,FALSE,3,transition
866809922998194200,Victoria_el2017,"Dios te pido para Venezuela mucha Luz para combatir el mal, justicia divina, Democracia y Progreso y protección en esta transición������������������. Amén",2017-05-23T00:16:04Z,FALSE,1,transition
866805585840398300,IsNotAngel,"Todo parece indicar que estamos más cerca de iniciar una guerra ""civil"", que de un gobierno de transición #Venezuela",2017-05-22T23:58:50Z,FALSE,1,transition
866803500629594100,carlosvolcan252,"#JakeMateAlTirano "" Venezuela en estos momentos confía en la llamada #Resistencia y el llamado a gobierno de Transición de manera pacifica.""",2017-05-22T23:50:33Z,FALSE,0,transition
866801223688745e3,350Rebel,la AN tiene todo el apoyo de VENEZUELA para designar un gobierno de transición YA...@alexvzlalibre @AsambleaVE… https://t.co/Y7q1wGTBUq,2017-05-22T23:41:30Z,FALSE,2,transition
866800131043209200,350Rebel,la AN tiene todo el apoyo de VENEZUELA para designar un gobierno de transición YA..@MariaCorinaYA @FreddyGuevaraC… https://t.co/gnIIMIKlbE,2017-05-22T23:37:10Z,FALSE,5,transition
866789904382124e3,JUANdeITALIA,"@daamy el FUTURO inmediato de Venezuela, la transición obligatoria, Junta de SALVACIÓN como se hizo en 1948 ya hemo… https://t.co/W9A416Wxz2",2017-05-22T22:56:32Z,FALSE,1,transition
866787126012256300,justirodri,"GUERRA CIVIL EN LA MAYORIA DE LOS ESTADOS DEL PAÍS, ARDE VENEZUELA, RENUNCIA MADURO, LLEGÓ LA HORA DE LA TRANSICIÓN",2017-05-22T22:45:29Z,FALSE,3,transition
866781085732147200,Noticensura,¡APOYA LA SALIDA INMEDIATA DE MADURO! Santos: Estamos interesados en una transición pacífica en Venezuela  https://t.co/AdOlABiqLb,2017-05-22T22:21:29Z,FALSE,26,transition
866777496603295700,LuchadeClasesVE,La transición al socialismo en Venezuela: ¿qué hacer?  https://t.co/psvrTNeaTl,2017-05-22T22:07:13Z,FALSE,1,transition
866772462335340500,WEIL_caricatura,@jcsosazpurua :la AN tiene todo el apoyo de VENEZUELA para designar un gobierno de transición YA @JulioBorges https://t.co/hQ9OeFOMgz,2017-05-22T21:47:13Z,FALSE,494,transition
866764158074748900,boschcandanga,"@TimoFARC Estaba optimista hasta q vi q se reunió con Trump y vino ladrando de transición en Venezuela. Si se desmovilizan, se joderan FARC",2017-05-22T21:14:13Z,FALSE,0,transition
866762943932792800,johnmagdaleno,"Desde esa óptica, aún no se ha iniciado la transición en Venezuela, pues lo que observamos hoy son frecuentes violaciones constitucionales.",2017-05-22T21:09:24Z,FALSE,36,transition
866748564017479700,LosLideresCcs,Granier: Es necesario un gobierno de transición en Venezuela https://t.co/OvtNOMEgA1,2017-05-22T20:12:15Z,FALSE,0,transition
866735815967350800,MacroEconomia,Colombia apuesta por una transición pacífica y democrática en Venezuela  https://t.co/I9XB6gCOKM https://t.co/SQmqwEUXxC,2017-05-22T19:21:36Z,FALSE,0,transition
866729675929915400,edinsonseverich,"VI) Para así Darle el Ejecutese al Decreto de Obama, Apoyado por la Transición de Trump, osea el Imperio Dijo Venezuela es de Nosotros q tal",2017-05-22T18:57:12Z,FALSE,1,transition
866715605512204300,CamaradeCaracas,Asdrúbal Oliveros @aroliveros socio de @econalitica nos hablará de la transición en Venezuela ¡No te lo pierdas! https://t.co/ZI0nLg0Lob,2017-05-22T18:01:17Z,FALSE,0,transition
866692053434064900,Cybelita,"@unidadvenezuela  el pueblo de Venezuela NO PIDE elecciones, y menos bajo este régimen tiránico. QUEREMOS RENUNCIA Y JUNTA DE TRANSICIÓN YA!",2017-05-22T16:27:42Z,FALSE,1,transition
866690073642893300,Noticensura,¡APOYA LA SALIDA INMEDIATA DE MADURO! Santos: Estamos interesados en una transición pacífica en  Venezuela https://t.co/AdOlABiqLb,2017-05-22T16:19:50Z,FALSE,8,transition
866685255360622600,votabien,.@JuanManSantos aboga por una transición pacífica en Venezuela - https://t.co/aDFcIw1pY3 #ATodoMomento,2017-05-22T16:00:41Z,FALSE,0,transition
866683857126510600,ATodoMomento_,.@JuanManSantos aboga por una transición pacífica en Venezuela - https://t.co/GyP2z7ZKyP #ATodoMomento,2017-05-22T15:55:08Z,FALSE,1,transition
866682577981243400,ATodoMomento_,.@JuanManSantos aboga por una transición pacífica en Venezuela -  https://t.co/QnGqGxqJVr #ATodoMomento,2017-05-22T15:50:03Z,FALSE,1,transition
866678563050856400,fjm97,1.-Salida del Gob. 2.-Establecer Gob transición. 3.-Elecciones. 4.-#Venezuela libre. @FreddyGuevaraC @hcapriles @hramosallup @MariaCorinaYA,2017-05-22T15:34:06Z,FALSE,0,transition
866677098899017700,MacroEconomia,Colombia apuesta por una transición pacífica y democrática en Venezuela  https://t.co/I9XB6gCOKM https://t.co/iDnmmYLLOJ,2017-05-22T15:28:17Z,FALSE,0,transition
866669284390576100,Noticensura,¡APOYA LA SALIDA INMEDIATA DE MADURO! Santos: Estamos interesados en una transición pacífica  en Venezuela https://t.co/AdOlABiqLb,2017-05-22T14:57:13Z,FALSE,10,transition
866668882525921300,ChicaROJASS,"Juan Manuel Santos tras reunión con Trump: “Estamos interesados en una transición en Venezuela"" https://t.co/Yrc7uT0Fqy @la_iguanatv",2017-05-22T14:55:38Z,FALSE,0,transition
866648963365175300,Noticensura,¡APOYA LA SALIDA INMEDIATA DE MADURO! Santos: Estamos interesados en una transición  pacífica en Venezuela https://t.co/AdOlABiqLb,2017-05-22T13:36:29Z,FALSE,9,transition
866639522926403600,iraidabenavides,"Esta lucha es nuestra
Esta Transición está en nuestras manos
La Victoria es nuestra¡!!
Somos Victoriosos
Viva VENEZUELA",2017-05-22T12:58:58Z,FALSE,0,transition
866638265784442900,carlim992,¿ASÍ O MÁS INJERENCISTAS? .@JuanManSantos y Trump: Estamos interesados en una transición en Venezuela (+INVASIÓN)  https://t.co/AeXeuaSMQj,2017-05-22T12:53:58Z,FALSE,0,transition
866638023311712300,Lechuguinos_com,¿ASÍ O MÁS INJERENCISTAS? Santos y Trump: Estamos interesados en una transición en Venezuela (+INVASIÓN)  https://t.co/kHj51l4n6y,2017-05-22T12:53:00Z,FALSE,10,transition
866632488860373e3,notiminuto_vzla,#Política | Marcel Granier: Es necesario un gobierno de transición en #Venezuela https://t.co/Xb4mxmyuwJ https://t.co/N2mEuAOW7q,2017-05-22T12:31:01Z,FALSE,2,transition
866628714871889900,Noticensura,¡APOYA LA SALIDA INMEDIATA DE MADURO! Santos: Estamos interesados en una  transición pacífica en Venezuela https://t.co/AdOlABiqLb,2017-05-22T12:16:01Z,FALSE,18,transition
866622924651987e3,Lechuguinos_com,¿ASÍ O MÁS INJERENCISTAS? Santos y Trump: Estamos interesados en una transición en Venezuela (+INVASIÓN)  https://t.co/kHj51l4n6y //,2017-05-22T11:53:00Z,FALSE,3,transition
866620933267759100,InesitaCadena,"#22May
Factibilidad de la transición política desde la autocracia hacia la democracia en #VENEZUELA
https://t.co/5TvKTgX4TU",2017-05-22T11:45:06Z,FALSE,0,transition
866620495696932900,simoncruzb,"Un SOLO objetivo, un UNICO camino!!!
Gobierno de TRANSICIÓN y ELECCIONES LIBRES!!!
#Venezuela #UltimaHora #22May… https://t.co/Yb02g5lGAy",2017-05-22T11:43:21Z,FALSE,1,transition
866611748647915500,LaBajaita,La transición va a ser dura pero efectiva.  Venezuela saldrá del hoyo rojo que más que duro es muerte y desolación.,2017-05-22T11:08:36Z,FALSE,0,transition
866608077205676e3,notiminuto_vzla,#Política | Marcel Granier: Es necesario un gobierno de transición en #Venezuela https://t.co/Xb4mxmyuwJ https://t.co/mcVWhnrlCC,2017-05-22T10:54:01Z,FALSE,1,transition
866607572844822500,Lechuguinos_com,¿ASÍ O MÁS INJERENCISTAS? Santos y Trump: Estamos interesados en una transición en Venezuela (+INVASIÓN)  https://t.co/kHj51kMLHY ..,2017-05-22T10:52:00Z,FALSE,5,transition
866604690930364400,enriquejparedes,"Juan Manuel Santos tras reunión con Trump: “Estamos interesados en una transición en Venezuela"" https://t.co/7t7uwn4kME @la_iguanatv",2017-05-22T10:40:33Z,FALSE,0,transition
866604625968943100,Noticensura,¡APOYA LA SALIDA INMEDIATA DE MADURO! Santos: Estamos interesados en  una transición pacífica en Venezuela https://t.co/AdOlABiqLb,2017-05-22T10:40:18Z,FALSE,33,transition
866604250071273500,Oenomaus04,“Lo estamos intentando”: Santos revela que está interesado en una transición en Venezuela https://t.co/0usjMy8ryK https://t.co/Iq90MA5R80,2017-05-22T10:38:48Z,FALSE,0,transition
866603300363399200,MariaCorinaYA,"Hoy a las 7am estaré conversando con Carlos Fernández en @El_Noticiero @TelevenTV: el 350, la Transición y la nueva… https://t.co/JZUZEb4DoZ",2017-05-22T10:35:02Z,FALSE,289,transition
866598585072328700,infomerida_ve,“Lo estamos intentando”: Santos revela que está interesado en una transición en Venezuela https://t.co/GrZJtRuCLZ https://t.co/o8jM0m1jKw,2017-05-22T10:16:17Z,FALSE,1,transition
866597518452416500,El_Cooperante,“Lo estamos intentando”: Santos revela que está interesado en una transición en Venezuela https://t.co/LF4BEdb2Is https://t.co/h14DametBH,2017-05-22T10:12:03Z,FALSE,80,transition
866584797266817e3,MacroEconomia,Colombia apuesta por una transición pacífica y democrática en Venezuela  https://t.co/I9XB6gCOKM https://t.co/1LlQQBvb5f,2017-05-22T09:21:30Z,FALSE,0,transition
866581902576107500,Lechuguinos_com,¿ASÍ O MÁS INJERENCISTAS? Santos y Trump: Estamos interesados en una transición en Venezuela (+INVASIÓN)  https://t.co/kHj51kMLHY +,2017-05-22T09:10:00Z,FALSE,2,transition
866581481774338e3,dpiloncita,"ES LOMITO= Juan Manuel Santos tras reunión Trump: “Estamos interesados en una transición en Venezuela"" https://t.co/zkl82M8MUM @la_iguanatv",2017-05-22T09:08:20Z,FALSE,1,transition
866578346993487900,Noticensura,¡APOYA LA SALIDA INMEDIATA DE MADURO! Santos: Estamos interesados  en una transición pacífica en Venezuela https://t.co/AdOlABiqLb,2017-05-22T08:55:52Z,FALSE,8,transition
866575134060142600,Altilocuentes,Presidente de Radio Caracas TV: 'Venezuela necesita gobierno de transición' https://t.co/umnZnVJou2,2017-05-22T08:43:06Z,FALSE,0,transition
866564584341213200,Anlesluna,El presidente de Radio Caracas TV: ”Venezuela necesita un Gobierno de transición”,2017-05-22T08:01:11Z,FALSE,0,transition
866555510694305800,MacroEconomia,Colombia apuesta por una transición pacífica y democrática en Venezuela  https://t.co/I9XB6gCOKM https://t.co/EZgdbJAfcC,2017-05-22T07:25:08Z,FALSE,0,transition
866551915445878800,Fabimerlos,"El presidente de Radio Caracas TV: ""Venezuela necesita un Gobierno de transición""",2017-05-22T07:10:51Z,FALSE,0,transition
866551477812297700,Noticensura,¡APOYA LA SALIDA INMEDIATA DE MADURO! Santos: Estamos  interesados en una transición pacífica en Venezuela https://t.co/AdOlABiqLb,2017-05-22T07:09:06Z,FALSE,4,transition
866549724811325400,pmanzo70,Presidente de Radio Caracas TV: ‘Venezuela necesita gobierno de transición’ https://t.co/sn1eUE8Kig https://t.co/puF1AetPZd,2017-05-22T07:02:08Z,FALSE,7,transition
866528718684127200,Noticensura,¡APOYA LA SALIDA INMEDIATA DE MADURO! Santos:  Estamos interesados en una transición pacífica en Venezuela https://t.co/AdOlABiqLb,2017-05-22T05:38:40Z,FALSE,1,transition
866526813178269700,Noticensura,¡APOYA LA SALIDA INMEDIATA DE MADURO!  Santos: Estamos interesados en una transición pacífica en Venezuela https://t.co/AdOlABiqLb,2017-05-22T05:31:06Z,FALSE,6,transition
866524918271410200,AnonymousRedWeb,"¿ASÍ O MÁS INJERENCISTAS? Santos y Trump: Estamos interesados en una transición en Venezuela (+INVASIÓN)

Santos... https://t.co/Hu59mW17bh",2017-05-22T05:23:34Z,FALSE,0,transition
866522530047250400,AnonymousRedWeb,"¿ASÍ O MÁS INJERENCISTAS? Santos y Trump: Estamos interesados en una transición en Venezuela (+INVASIÓN)

Santos... https://t.co/mt2j71s7fD",2017-05-22T05:14:05Z,FALSE,0,transition
866522471360602100,MagallaneraCha1,"¿ASÍ O MÁS INJERENCISTAS? Santos y Trump: Estamos interesados en una transición en Venezuela (+INVASIÓN)

Santos... https://t.co/bCUBDwzEZA",2017-05-22T05:13:51Z,FALSE,0,transition
866522412405444600,AnonymousRedWeb,"¿ASÍ O MÁS INJERENCISTAS? Santos y Trump: Estamos interesados en una transición en Venezuela (+INVASIÓN)

Santos... https://t.co/ppJzgXIlN6",2017-05-22T05:13:36Z,FALSE,0,transition
866513775322476500,camarlengo85,Hacia la transición en Venezuela por Armando Duran https://t.co/inw6p5DFzD https://t.co/HvtJtaoIXx,2017-05-22T04:39:17Z,FALSE,0,transition
866506405423001600,notiminuto_vzla,#Política | Marcel Granier: Es necesario un gobierno de transición en #Venezuela https://t.co/Xb4mxmgTFb https://t.co/stQu66xbib,2017-05-22T04:10:00Z,FALSE,0,transition
866492620981256200,DolarTodayVZLA,Dentro de la Inminente Transición Histórica ya próxima a vivir Venezuela. Por José Contreras (@contrerasj402)  https://t.co/0llRjiS16C,2017-05-22T03:15:14Z,FALSE,1,transition
866492620687593500,MANROD27,Dentro de la Inminente Transición Histórica ya próxima a vivir Venezuela. Por José Contreras (@contrerasj402)  https://t.co/OVVhZQyCx5,2017-05-22T03:15:14Z,FALSE,1,transition
866492536910618600,NoticieroZulia,Dentro de la Inminente Transición Histórica ya próxima a vivir Venezuela. Por José Contreras (@contrerasj402)  https://t.co/ULBAKbWyxu,2017-05-22T03:14:54Z,FALSE,1,transition
866492517092479e3,camarlengo85,Dentro de la Inminente Transición Histórica ya próxima a vivir Venezuela. Por José Contreras (@contrerasj402)  https://t.co/WuD19uRxeR,2017-05-22T03:14:49Z,FALSE,1,transition
866492501716160500,ParadojaLegal,Dentro de la Inminente Transición Histórica ya próxima a vivir Venezuela. Por José Contreras (@contrerasj402)  https://t.co/XK5fka5rmx,2017-05-22T03:14:45Z,FALSE,1,transition
866490942114717700,QuimiJose,Dentro de la Inminente Transición Histórica ya próxima a vivir Venezuela. Por José Contreras (contrerasj402)  https://t.co/PGmRXnKCmf,2017-05-22T03:08:33Z,FALSE,2,transition
866490690548760600,NoticiasVzla,Dentro de la Inminente Transición Histórica ya próxima a vivir Venezuela. Por José Contreras (@contrerasj402) … https://t.co/tweOiHXSAN,2017-05-22T03:07:33Z,FALSE,1,transition
866490508985741300,fernandomoren34,¡APOYA LA SALIDA  INMEDIATA DE MADURO! Santos: Estamos interesados en una transición pacífica en Venezuela,2017-05-22T03:06:50Z,FALSE,0,transition
866488649390727200,Uskeus,Dentro de la Inminente Transición Histórica ya próxima a vivir Venezuela. Por José Contreras (contrerasj402)  https://t.co/27OEbi7PQ5,2017-05-22T02:59:27Z,FALSE,0,transition
866486556676239400,NoticiasVenezue,Dentro de la Inminente Transición Histórica ya próxima a vivir Venezuela. Por José Contreras (@contrerasj402)  https://t.co/3Vkr8OixtJ,2017-05-22T02:51:08Z,FALSE,19,transition
866486356142415900,GGamersVnzla,"Venezuela va una transición irreversible. La comunidad gamer tiene oportunidad de consolidarse en esta, participemos #bastadeindiferencia!!!",2017-05-22T02:50:20Z,FALSE,0,transition
866486273120378900,Lechuguinos_com,¿ASÍ O MÁS INJERENCISTAS? Santos y Trump: Estamos interesados en una transición en Venezuela (+INVASIÓN)  #21may https://t.co/kHj51l4n6y,2017-05-22T02:50:00Z,FALSE,8,transition
866481870145552400,Noticensura,¡APOYA LA SALIDA INMEDIATA  DE MADURO! Santos: Estamos interesados en una transición pacífica en Venezuela https://t.co/AdOlABiqLb,2017-05-22T02:32:30Z,FALSE,35,transition
866481489101324300,Noticensura,¡APOYA LA SALIDA INMEDIATA DE  MADURO! Santos: Estamos interesados en una transición pacífica en Venezuela https://t.co/AdOlABiqLb,2017-05-22T02:31:00Z,FALSE,52,transition
866467901011664900,Lechuguinos_com,"¿ASÍ O MÁS INJERENCISTAS? Santos y Trump: Estamos interesados en una transición en Venezuela (+INVASIÓN)  https://t.co/kHj51kMLHY ,",2017-05-22T01:37:00Z,FALSE,9,transition
866463159795765200,CCARVJL,@Pontifex_es ASÍ O MÁS INJERENCISTAS? Santos y Trump:Estamos interesados en una transición en Venezuela (+INVASIÓN)  https://t.co/VnHdMtOxEk,2017-05-22T01:18:10Z,FALSE,0,transition
866461677524570100,MartinElbanoS,Enzo Pittari: Venezuela. Por una transición negociada y en ciudadanía https://t.co/LtGRt2S1u0 vía @america2punto1,2017-05-22T01:12:16Z,FALSE,0,transition
866458596732784600,notiminuto_vzla,#Política | Marcel Granier: Es necesario un gobierno de transición en #Venezuela https://t.co/Xb4mxmgTFb https://t.co/26zU5yXWcf,2017-05-22T01:00:02Z,FALSE,1,transition
866456865802203100,Noticensura,¡APOYA LA SALIDA  INMEDIATA DE MADURO! Santos: Estamos interesados en una transición pacífica en Venezuela https://t.co/AdOlABiqLb,2017-05-22T00:53:09Z,FALSE,33,transition
866454816553349100,Lechuguinos_com,¿ASÍ O MÁS INJERENCISTAS? Santos y Trump: Estamos interesados en una transición en Venezuela (+INVASIÓN)  https://t.co/kHj51l4n6y |.,2017-05-22T00:45:00Z,FALSE,21,transition
866453675786604500,Jpsuv_Sucre1,Santos y Trump: Estamos interesados en una transición en Venezuela  https://t.co/kMPR60SZk9 #ConradoPerezAsesino,2017-05-22T00:40:28Z,FALSE,1,transition
866453675744559100,VamonosPaBocono,Santos y Trump: Estamos interesados en una transición en Venezuela  https://t.co/ZBMtVfcnGn #ConradoPerezAsesino,2017-05-22T00:40:28Z,FALSE,0,transition
866453675677450200,SaavedraOri,Santos y Trump: Estamos interesados en una transición en Venezuela  https://t.co/w0yZrfG82u #ConradoPerezAsesino,2017-05-22T00:40:28Z,FALSE,1,transition
866453675581034500,andreapernia92,Santos y Trump: Estamos interesados en una transición en Venezuela  https://t.co/dgAB0LvmBp #ConradoPerezAsesino,2017-05-22T00:40:28Z,FALSE,0,transition
866453675560009700,MartilloRojo21,Santos y Trump: Estamos interesados en una transición en Venezuela  https://t.co/uZudAwHwCC #ConradoPerezAsesino,2017-05-22T00:40:28Z,FALSE,0,transition
866441478750568400,Lechuguinos_com,¿ASÍ O MÁS INJERENCISTAS? Santos y Trump: Estamos interesados en una transición en Venezuela (+INVASIÓN) #21May  https://t.co/kHj51l4n6y,2017-05-21T23:52:00Z,FALSE,11,transition
866437016870846500,PHRV200,Santos y Trump: Estamos interesados en una transición en Venezuela https://t.co/GRolGY7Rda,2017-05-21T23:34:17Z,FALSE,0,transition
866435121599131600,RandolpVallee1,Es público y notorio que Venezuela padece un régimen forajido. Que espera la Asamblea Nacional para designar un gobierno de transición.,2017-05-21T23:26:45Z,FALSE,1,transition
866433807464968200,McDannielo,"Qué Opinan ustedes ?
Transición &amp; Restitución
������
@Venezuela_Gana 
@PrensaMCM 
@AsambleaVE 
@CaraInjusticia… https://t.co/G6hI9zTZLL",2017-05-21T23:21:31Z,FALSE,0,transition
866433781741363200,primerpoderac,Presidente de Radio Caracas TV: 'Venezuela necesita gobierno de transición' https://t.co/g8UZtTAWfq,2017-05-21T23:21:25Z,FALSE,2,transition
866433650728079400,MMalaverM,Presidente de Radio Caracas TV: ‘Venezuela necesita gobierno de transición’ https://t.co/vHDIQYtt9n,2017-05-21T23:20:54Z,FALSE,39,transition
866433514492899300,AlejandroR_520,Presidente de Radio Caracas TV: 'Venezuela necesita gobierno de transición' https://t.co/iETOlvXhV9,2017-05-21T23:20:22Z,FALSE,0,transition
866433391494914e3,Sororita,Presidente de Radio Caracas TV: 'Venezuela necesita gobierno de transición' https://t.co/2XZ6kxPpju,2017-05-21T23:19:52Z,FALSE,88,transition
866427616202379300,arnoldmsr,@MARCOSFC100 Permitanme aclarar que la petición de elecciones generales en Venezuela se hace en el marco de una tra… https://t.co/r2S4qUl5rh,2017-05-21T22:56:55Z,FALSE,0,transition
866427132351627300,Lechuguinos_com,¿ASÍ O MÁS INJERENCISTAS? Santos y Trump: Estamos interesados en una transición en Venezuela (+INVASIÓN)  https://t.co/kHj51kMLHY *,2017-05-21T22:55:00Z,FALSE,12,transition
866424854521811e3,Noticensura,¡APOYA LA  SALIDA INMEDIATA DE MADURO! Santos: Estamos interesados en una transición pacífica en Venezuela https://t.co/AdOlABiqLb,2017-05-21T22:45:57Z,FALSE,17,transition
866422078970486800,LEOGUAYANA,Santos: Estamos interesados en una transición pacífica en Venezuela.,2017-05-21T22:34:55Z,FALSE,0,transition
866410775119659e3,Lechuguinos_com,¿ASÍ O MÁS INJERENCISTAS? Santos y Trump: Estamos interesados en una transición en Venezuela (+INVASIÓN)  https://t.co/kHj51kMLHY ||,2017-05-21T21:50:00Z,FALSE,10,transition
866404389413695500,MacroEconomia,Colombia apuesta por una transición pacífica y democrática en Venezuela  https://t.co/I9XB6gCOKM https://t.co/6O3ZGjgA2r,2017-05-21T21:24:38Z,FALSE,0,transition
866403656454873100,Noticensura,¡APOYA  LA SALIDA INMEDIATA DE MADURO! Santos: Estamos interesados en una transición pacífica en Venezuela https://t.co/AdOlABiqLb,2017-05-21T21:21:43Z,FALSE,14,transition
866398193977708500,notiminuto_vzla,#Política | Marcel Granier: Es necesario un gobierno de transición en #Venezuela https://t.co/Xb4mxmyuwJ https://t.co/BPfT6WsWWr,2017-05-21T21:00:01Z,FALSE,1,transition
866397961693134800,irirad,"@JulioBorges Eres la transición,la encarnas.Estás consciente d eso?
Estás listo?AN único poder público legítimo qtiene actualmente Venezuela",2017-05-21T20:59:05Z,FALSE,0,transition
866397507668062200,EP_Titulares_,¡Cuando el río suena! Santos aboga por transición pacífica en Venezuela https://t.co/AE5yzxMftN https://t.co/lyTBQjRco1,2017-05-21T20:57:17Z,FALSE,0,transition
866397218290495500,EP_Tendencia,¡Cuando el río suena! Santos aboga por transición pacífica en Venezuela https://t.co/mXV8f8jyyb https://t.co/i4nMbyNLgM,2017-05-21T20:56:08Z,FALSE,0,transition
866394921183264800,Lechuguinos_com,¿ASÍ O MÁS INJERENCISTAS? Santos y Trump: Estamos interesados en una transición en Venezuela (+INVASIÓN) - https://t.co/kHj51kMLHY -,2017-05-21T20:47:00Z,FALSE,6,transition
866391993127239700,JudithCreativa,Presidente de RCTV: Venezuela necesita Gobierno de transición https://t.co/pH48Xq5qys vía @el_carabobeno,2017-05-21T20:35:22Z,FALSE,0,transition
866389528189292500,moimun701,La narco dictadura no representa a Venezuela.  Son hampones genocidas y narcos que usurpan el poder.Necesitamos un gobierno de transición,2017-05-21T20:25:34Z,FALSE,1,transition
866384902350131200,LuchadeClasesVE,La transición al socialismo en Venezuela: ¿qué hacer?  https://t.co/BmuKW5e72k,2017-05-21T20:07:12Z,FALSE,0,transition
866383070336876500,Noticensura,¡APOYA LA SALIDA INMEDIATA DE MADURO! Santos: Estamos interesados en una transición pacífica en Venezuela https://t.co/AdOlABiqLb,2017-05-21T19:59:55Z,FALSE,46,transition
866382802270515200,jlqc,"¿Falta poco? A ver, Venezuela tiene 18 años bajo el chavismo, si toma un año la transición, sigue siendo poco. Así que sí, le queda poco.",2017-05-21T19:58:51Z,FALSE,0,transition
866379320972910600,Lechuguinos_com,¿ASÍ O MÁS INJERENCISTAS? Santos y Trump: Estamos interesados en una transición en Venezuela (+INVASIÓN)  https://t.co/kHj51kMLHY _,2017-05-21T19:45:01Z,FALSE,6,transition
866375481167409200,MilyQuintero15,"Cuando venga la transición y el momento de reconstruir el país, Venezuela subirá como la espuma, este país es de lo… https://t.co/wxedAyCYRR",2017-05-21T19:29:45Z,FALSE,0,transition
866374226667851800,MacroEconomia,Colombia apuesta por una transición pacífica y democrática en Venezuela  https://t.co/I9XB6gCOKM https://t.co/5Zdu6Nfcm5,2017-05-21T19:24:46Z,FALSE,0,transition
866362915254923300,Noticensura,¡APOYA LA SALIDA INMEDIATA DE MADURO! Santos: Estamos interesados en una transición pacífica en Venezuela  https://t.co/AdOlABiqLb,2017-05-21T18:39:49Z,FALSE,20,transition
866353051543584800,DiarioContraste,Dentro de la Inminente Transición Histórica ya próxima a vivir Venezuela. Por José Contreras (@contrerasj402) … https://t.co/S1VQBLPNCQ,2017-05-21T18:00:38Z,FALSE,4,transition
866350993147080700,AnaSofiaPerez,#Venezuela #DDHH #SOS En la transición hacia la democracia tomar en cuenta no deben quedar militares con este pensa… https://t.co/RpEJ1OeZbb,2017-05-21T17:52:27Z,FALSE,0,transition
866343265876021200,OsmarRo63891182,Presidente de Radio Caracas TV: ‘Venezuela necesita gobierno de transición’ https://t.co/XevjrxYR1g,2017-05-21T17:21:45Z,FALSE,0,transition
866343173609721900,MacroEconomia,Colombia apuesta por una transición pacífica y democrática en Venezuela  https://t.co/I9XB6gCOKM https://t.co/GLTkP5bDbQ,2017-05-21T17:21:23Z,FALSE,0,transition
866340360280313900,notihoyweb,"Santos aboga por una ""transición pacífica"" en Venezuela &gt;&gt;&gt; https://t.co/zl4kQf8xaM #Colombia",2017-05-21T17:10:12Z,FALSE,0,transition
866340359898615800,NotihoyPeru,"Santos aboga por una ""transición pacífica"" en Venezuela &gt;&gt;&gt; https://t.co/LAqHis65lY #Colombia",2017-05-21T17:10:12Z,FALSE,0,transition
866340314860187600,Lechuguinos_com,¿ASÍ O MÁS INJERENCISTAS? Santos y Trump: Estamos interesados en una transición en Venezuela (+INVASIÓN)  https://t.co/kHj51l4n6y /,2017-05-21T17:10:01Z,FALSE,1,transition
866337801792622600,Lechuguinos_com,¿ASÍ O MÁS INJERENCISTAS? Santos y Trump: Estamos interesados en una transición en Venezuela (+INVASIÓN)  https://t.co/kHj51l4n6y ',2017-05-21T17:00:02Z,FALSE,10,transition
866334240165810200,notiven,RT: @carlosamontaner :Presidente de Radio Caracas TV: ‘Venezuela necesita gobierno de transición’ https://t.co/LGJLBJDlaZ,2017-05-21T16:45:53Z,FALSE,2,transition
866331693195677700,reyroa,Presidente de Radio Caracas TV: ‘Venezuela necesita gobierno de transición’ https://t.co/44gL5PBSrl,2017-05-21T16:35:45Z,FALSE,0,transition
866330911486472200,CarlosAMontaner,Presidente de Radio Caracas TV: ‘Venezuela necesita gobierno de transición’ https://t.co/T54M2ttNh2,2017-05-21T16:32:39Z,FALSE,27,transition
866330676043423700,des_ignorar,"Pdte de #Colombia viola todo respeto al derecho internacional y habla abiertamente de una ""transición"" en #Venezuela apoyando el fascismo1/2",2017-05-21T16:31:43Z,FALSE,0,transition
866329507048894500,Noticensura,¡APOYA LA SALIDA INMEDIATA DE MADURO! Santos: Estamos interesados en una transición pacífica en  Venezuela https://t.co/AdOlABiqLb,2017-05-21T16:27:04Z,FALSE,24,transition
866329189087146e3,aemartinn,@marcelgranier Presidente de Radio Caracas TV: ‘Venezuela necesita gobierno de transición’ https://t.co/Gk6IDjb1kf,2017-05-21T16:25:48Z,FALSE,0,transition
