text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
"RT @ANDRES_CANO42: En Venezuela Ì†ºÌ∑ªÌ†ºÌ∑™  cambi√≥ el cuento ahora son los opresores Chavistas‚Äã los que huyen, la resistencia les perdi√≥ el miedo,‚Ä¶",FALSE,0,NA,2017-05-27T15:12:41Z,FALSE,NA,868485112350027777,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",Marga2087,779,TRUE,FALSE,NA,NA
"RT @ANDRES_CANO42: En Venezuela Ì†ºÌ∑ªÌ†ºÌ∑™  cambi√≥ el cuento ahora son los opresores Chavistas‚Äã los que huyen, la resistencia les perdi√≥ el miedo,‚Ä¶",FALSE,0,NA,2017-05-27T15:12:27Z,FALSE,NA,868485055672459264,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",MaburroReloaded,779,TRUE,FALSE,NA,NA
"RT @ANDRES_CANO42: En Venezuela Ì†ºÌ∑ªÌ†ºÌ∑™  cambi√≥ el cuento ahora son los opresores Chavistas‚Äã los que huyen, la resistencia les perdi√≥ el miedo,‚Ä¶",FALSE,0,NA,2017-05-27T15:12:08Z,FALSE,NA,868484976983126017,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",ecdlcsoft,779,TRUE,FALSE,NA,NA
"RT @ANDRES_CANO42: En Venezuela Ì†ºÌ∑ªÌ†ºÌ∑™  cambi√≥ el cuento ahora son los opresores Chavistas‚Äã los que huyen, la resistencia les perdi√≥ el miedo,‚Ä¶",FALSE,0,NA,2017-05-27T15:12:02Z,FALSE,NA,868484950298853376,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",IMIRIVEROS,779,TRUE,FALSE,NA,NA
"RT @ANDRES_CANO42: En Venezuela Ì†ºÌ∑ªÌ†ºÌ∑™  cambi√≥ el cuento ahora son los opresores Chavistas‚Äã los que huyen, la resistencia les perdi√≥ el miedo,‚Ä¶",FALSE,0,NA,2017-05-27T15:12:01Z,FALSE,NA,868484945249013760,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",J_jesus92,779,TRUE,FALSE,NA,NA
"RT @ANDRES_CANO42: En Venezuela Ì†ºÌ∑ªÌ†ºÌ∑™  cambi√≥ el cuento ahora son los opresores Chavistas‚Äã los que huyen, la resistencia les perdi√≥ el miedo,‚Ä¶",FALSE,0,NA,2017-05-27T15:11:27Z,FALSE,NA,868484804140048384,NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows</a>",maribel97410244,779,TRUE,FALSE,NA,NA
RT @gus_bs: Es in√∫til la discusi√≥n LA GENTE APOYAR√Å EL CAMBIO en octubre es CAMBIEMOS O VENEZUELA  #ViernesIntratable https://t.co/5WJLnbax‚Ä¶,FALSE,0,NA,2017-05-27T15:11:25Z,FALSE,NA,868484793608146944,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",AEHubert,97,TRUE,FALSE,NA,NA
"RT @K_osVenezuela: VENEZUELA cambi√≥... y despu√©s de esa constituyente JAM√ÅS SER√Å LA MISMA. Si hubo un momento delicado en nuestra historia,‚Ä¶",FALSE,0,NA,2017-05-27T15:11:21Z,FALSE,NA,868484777577512960,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",LOCOCOMIO2,11,TRUE,FALSE,NA,NA
"RT @ANDRES_CANO42: En Venezuela Ì†ºÌ∑ªÌ†ºÌ∑™  cambi√≥ el cuento ahora son los opresores Chavistas‚Äã los que huyen, la resistencia les perdi√≥ el miedo,‚Ä¶",FALSE,0,NA,2017-05-27T15:11:16Z,FALSE,NA,868484756501131264,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",elindiocitadino,779,TRUE,FALSE,NA,NA
"RT @ANDRES_CANO42: En Venezuela Ì†ºÌ∑ªÌ†ºÌ∑™  cambi√≥ el cuento ahora son los opresores Chavistas‚Äã los que huyen, la resistencia les perdi√≥ el miedo,‚Ä¶",FALSE,0,NA,2017-05-27T15:11:01Z,FALSE,NA,868484696396759040,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",YaNomami2,779,TRUE,FALSE,NA,NA
